a;b;Coupe min;Nombre de contractions
3,7;4;13;40
3,7;5;15;45
3,7;6;11;50
3,8;2;15;30
3,8;3;43;35
3,8;4;50;40
3,8;5;45;45
3,8;6;20;50
3,9;2;11;29
3,9;3;11;33
3,9;4;15;37
3,9;5;25;41
3,9;6;23;45
4;2;13;29
4;3;31;33
4;4;15;37
4;5;13;41
4;6;11;45
4,1;2;68;29
4,1;3;42;33
4,1;4;60;37
4,1;5;13;41
4,1;6;39;45
4,2;2;11;29
4,2;3;29;33
4,2;4;12;37
4,2;5;15;41
4,2;6;13;45
4,3;2;86;29
4,3;3;74;33
4,3;4;13;37
4,3;5;77;41
4,3;6;14;45
4,4;2;34;29
4,4;3;57;33
4,4;4;37;37
4,4;5;45;41
4,4;6;15;45
4,5;2;58;29
4,5;3;39;33
4,5;4;55;37
4,5;5;11;41
4,5;6;26;45
4,6;2;63;28
4,6;3;90;31
4,6;4;59;34
4,6;5;11;37
4,6;6;26;40
4,7;2;28;28
4,7;3;72;31
4,7;4;11;34
4,7;5;54;37
4,7;6;37;40
4,8;2;26;28
4,8;3;33;31
4,8;4;11;34
4,8;5;17;37
4,8;6;13;40
4,9;2;72;28
4,9;3;33;31
4,9;4;16;34
4,9;5;65;37
4,9;6;70;40
5;2;50;28
5;3;63;31
5;4;75;34
5;5;47;37
5;6;32;40
5,1;2;85;28
5,1;3;53;31
5,1;4;13;34
5,1;5;11;37
5,1;6;11;40
2,2;2;5;7
2,2;3;2;8
2,2;4;2;9
2,2;5;2;10
2,2;6;2;11
2,3;2;2;7
2,3;3;4;8
2,3;4;2;9
2,3;5;2;10
2,3;6;2;11
2,4;2;2;7
2,4;3;2;8
2,4;4;2;9
2,4;5;2;10
2,4;6;2;11
2,5;2;2;7
2,5;3;2;8
2,5;4;2;9
2,5;5;2;10
2,5;6;2;11
2,6;2;2;7
2,6;3;2;8
2,6;4;2;9
2,6;5;2;10
2,6;6;5;11
2,7;2;2;6
2,7;3;5;6
2,7;4;5;6
2,7;5;2;6
2,7;6;2;6
2,8;2;2;6
2,8;3;2;6
2,8;4;5;6
2,8;5;4;6
2,8;6;4;6
2,9;2;4;6
2,9;3;7;6
2,9;4;2;6
2,9;5;5;6
2,9;6;2;6
3;2;6;6
3;3;6;6
3;4;2;6
3;5;2;6
3;6;2;6
3,1;2;2;6
3,1;3;2;6
3,1;4;2;6
3,1;5;5;6
3,1;6;2;6
3,2;2;5;6
3,2;3;2;6
3,2;4;5;6
3,2;5;5;6
3,2;6;2;6
3,3;2;2;6
3,3;3;7;6
3,3;4;5;6
3,3;5;5;6
3,3;6;4;6
3,4;2;7;6
3,4;3;5;6
3,4;4;5;6
3,4;5;7;6
3,4;6;2;6
3,5;2;2;6
3,5;3;5;6
3,5;4;5;6
3,5;5;7;6
3,5;6;5;6
3,6;2;4;6
3,6;3;5;6
3,6;4;2;6
3,6;5;2;6
3,6;6;2;6
3,7;2;2;6
3,7;3;5;6
3,7;4;2;6
3,7;5;2;6
3,7;6;7;6
3,8;2;2;6
3,8;3;5;6
3,8;4;2;6
3,8;5;7;6
3,8;6;4;6
3,9;2;2;6
3,9;3;2;6
3,9;4;7;6
3,9;5;5;6
3,9;6;5;6
4;2;5;6
4;3;2;6
4;4;4;6
4;5;2;6
4;6;2;6
4,1;2;2;6
4,1;3;2;6
4,1;4;2;6
4,1;5;5;6
4,1;6;5;6
4,2;2;5;6
4,2;3;4;6
4,2;4;5;6
4,2;5;2;6
4,2;6;2;6
4,3;2;2;6
4,3;3;6;6
4,3;4;2;6
4,3;5;2;6
4,3;6;5;6
4,4;2;4;6
4,4;3;2;6
4,4;4;2;6
4,4;5;2;6
4,4;6;2;6
4,5;2;6;6
4,5;3;5;6
4,5;4;5;6
4,5;5;4;6
4,5;6;6;6
4,6;2;2;6
4,6;3;6;6
4,6;4;2;6
4,6;5;5;6
4,6;6;5;6
4,7;2;2;6
4,7;3;2;6
4,7;4;5;6
4,7;5;2;6
4,7;6;4;6
4,8;2;4;6
4,8;3;2;6
4,8;4;2;6
4,8;5;7;6
4,8;6;7;6
4,9;2;2;6
4,9;3;5;6
4,9;4;2;6
4,9;5;4;6
4,9;6;6;6
5;2;2;6
5;3;2;6
5;4;2;6
5;5;2;6
5;6;2;6
5,1;2;5;6
5,1;3;4;6
5,1;4;4;6
5,1;5;4;6
5,1;6;2;6
2,2;2;8;31
2,2;3;26;46
2,2;4;34;65
2,2;5;6;88
2,2;6;8;115
2,3;2;24;29
2,3;3;25;40
2,3;4;6;53
2,3;5;10;68
2,3;6;14;85
2,4;2;61;29
2,4;3;6;40
2,4;4;6;53
2,4;5;8;68
2,4;6;6;85
2,5;2;22;28
2,5;3;10;38
2,5;4;13;50
2,5;5;8;64
2,5;6;14;80
2,6;2;6;28
2,6;3;8;38
2,6;4;10;50
2,6;5;10;64
2,6;6;8;80
2,7;2;40;26
2,7;3;29;32
2,7;4;26;38
2,7;5;6;44
2,7;6;10;50
2,8;2;13;25
2,8;3;55;30
2,8;4;27;35
2,8;5;44;40
2,8;6;43;45
2,9;2;30;25
2,9;3;8;30
2,9;4;37;35
2,9;5;36;40
2,9;6;8;45
3;2;22;25
3;3;48;30
3;4;22;35
3;5;6;40
3;6;34;45
3,1;2;62;25
3,1;3;10;30
3,1;4;55;35
3,1;5;12;40
3,1;6;8;45
3,2;2;10;24
3,2;3;14;28
3,2;4;19;32
3,2;5;18;36
3,2;6;6;40
3,3;2;42;24
3,3;3;11;28
3,3;4;11;32
3,3;5;12;36
3,3;6;6;40
3,4;2;44;24
3,4;3;6;28
3,4;4;8;32
3,4;5;6;36
3,4;6;25;40
3,5;2;20;24
3,5;3;8;28
3,5;4;18;32
3,5;5;41;36
3,5;6;6;40
3,6;2;39;24
3,6;3;28;28
3,6;4;24;32
3,6;5;42;36
3,6;6;29;40
3,7;2;10;23
3,7;3;10;26
3,7;4;30;29
3,7;5;59;32
3,7;6;10;35
3,8;2;55;23
3,8;3;33;26
3,8;4;14;29
3,8;5;8;32
3,8;6;14;35
3,9;2;12;23
3,9;3;43;26
3,9;4;14;29
3,9;5;10;32
3,9;6;19;35
4;2;32;23
4;3;42;26
4;4;18;29
4;5;20;32
4;6;6;35
4,1;2;6;23
4,1;3;38;26
4,1;4;12;29
4,1;5;20;32
4,1;6;32;35
4,2;2;10;23
4,2;3;51;26
4,2;4;56;29
4,2;5;10;32
4,2;6;45;35
4,3;2;14;23
4,3;3;35;26
4,3;4;14;29
4,3;5;46;32
4,3;6;14;35
4,4;2;63;22
4,4;3;11;24
4,4;4;14;26
4,4;5;11;28
4,4;6;41;30
4,5;2;59;22
4,5;3;18;24
4,5;4;14;26
4,5;5;13;28
4,5;6;8;30
4,6;2;41;22
4,6;3;26;24
4,6;4;53;26
4,6;5;50;28
4,6;6;14;30
4,7;2;50;22
4,7;3;8;24
4,7;4;8;26
4,7;5;10;28
4,7;6;36;30
4,8;2;45;22
4,8;3;10;24
4,8;4;14;26
4,8;5;10;28
4,8;6;30;30
4,9;2;8;22
4,9;3;8;24
4,9;4;55;26
4,9;5;6;28
4,9;6;58;30
5;2;14;22
5;3;24;24
5;4;34;26
5;5;6;28
5;6;14;30
5,1;2;6;22
5,1;3;11;24
5,1;4;44;26
5,1;5;6;28
5,1;6;6;30
2,2;2;0;3
2,2;3;0;3
2,2;4;0;3
2,2;5;0;3
2,2;6;0;3
2,3;2;0;3
2,3;3;0;3
2,3;4;0;3
2,3;5;0;3
2,3;6;0;3
2,4;2;0;3
2,4;3;0;3
2,4;4;0;3
2,4;5;0;3
2,4;6;0;3
2,5;2;0;3
2,5;3;0;3
2,5;4;0;3
2,5;5;0;3
2,5;6;0;3
2,6;2;0;3
2,6;3;0;3
2,6;4;0;3
2,6;5;0;3
2,6;6;0;3
2,7;2;0;3
2,7;3;0;3
2,7;4;0;3
2,7;5;0;3
2,7;6;0;3
2,8;2;0;3
2,8;3;0;3
2,8;4;0;3
2,8;5;0;3
2,8;6;0;3
2,9;2;0;3
2,9;3;0;3
2,9;4;0;3
2,9;5;0;3
2,9;6;0;3
3;2;0;3
3;3;0;3
3;4;0;3
3;5;0;3
3;6;0;3
3,1;2;0;3
3,1;3;0;3
3,1;4;0;3
3,1;5;0;3
3,1;6;0;3
3,2;2;0;3
3,2;3;0;3
3,2;4;0;3
3,2;5;0;3
3,2;6;0;3
3,3;2;0;3
3,3;3;0;3
3,3;4;0;3
3,3;5;0;3
3,3;6;0;3
3,4;2;0;3
3,4;3;0;3
3,4;4;0;3
3,4;5;0;3
3,4;6;0;3
3,5;2;0;3
3,5;3;0;3
3,5;4;0;3
3,5;5;0;3
3,5;6;0;3
3,6;2;0;3
3,6;3;0;3
3,6;4;0;3
3,6;5;0;3
3,6;6;0;3
3,7;2;0;3
3,7;3;0;3
3,7;4;0;3
3,7;5;0;3
3,7;6;0;3
3,8;2;0;3
3,8;3;0;3
3,8;4;0;3
3,8;5;0;3
3,8;6;0;3
3,9;2;0;3
3,9;3;0;3
3,9;4;0;3
3,9;5;0;3
3,9;6;0;3
4;2;0;3
4;3;0;3
4;4;0;3
4;5;0;3
4;6;0;3
4,1;2;0;3
4,1;3;0;3
4,1;4;0;3
4,1;5;0;3
4,1;6;0;3
4,2;2;0;3
4,2;3;0;3
4,2;4;0;3
4,2;5;0;3
4,2;6;0;3
4,3;2;0;3
4,3;3;0;3
4,3;4;0;3
4,3;5;0;3
4,3;6;0;3
4,4;2;0;3
4,4;3;0;3
4,4;4;0;3
4,4;5;0;3
4,4;6;0;3
4,5;2;0;3
4,5;3;0;3
4,5;4;0;3
4,5;5;0;3
4,5;6;0;3
4,6;2;0;3
4,6;3;0;3
4,6;4;0;3
4,6;5;0;3
4,6;6;0;3
4,7;2;0;3
4,7;3;0;3
4,7;4;0;3
4,7;5;0;3
4,7;6;0;3
4,8;2;0;3
4,8;3;0;3
4,8;4;0;3
4,8;5;0;3
4,8;6;0;3
4,9;2;0;3
4,9;3;0;3
4,9;4;0;3
4,9;5;0;3
4,9;6;0;3
5;2;0;3
5;3;0;3
5;4;0;3
5;5;0;3
5;6;0;3
5,1;2;0;3
5,1;3;0;3
5,1;4;0;3
5,1;5;0;3
5,1;6;0;3
2,2;2;0;0
2,2;3;0;0
2,2;4;0;0
2,2;5;0;0
2,2;6;0;0
2,3;2;0;0
2,3;3;0;0
2,3;4;0;0
2,3;5;0;0
2,3;6;0;0
2,4;2;0;0
2,4;3;0;0
2,4;4;0;0
2,4;5;0;0
2,4;6;0;0
2,5;2;0;0
2,5;3;0;0
2,5;4;0;0
2,5;5;0;0
2,5;6;0;0
2,6;2;0;0
2,6;3;0;0
2,6;4;0;0
2,6;5;0;0
2,6;6;0;0
2,7;2;0;0
2,7;3;0;0
2,7;4;0;0
2,7;5;0;0
2,7;6;0;0
2,8;2;0;0
2,8;3;0;0
2,8;4;0;0
2,8;5;0;0
2,8;6;0;0
2,9;2;0;0
2,9;3;0;0
2,9;4;0;0
2,9;5;0;0
2,9;6;0;0
3;2;0;0
3;3;0;0
3;4;0;0
3;5;0;0
3;6;0;0
3,1;2;0;0
3,1;3;0;0
3,1;4;0;0
3,1;5;0;0
3,1;6;0;0
3,2;2;0;0
3,2;3;0;0
3,2;4;0;0
3,2;5;0;0
3,2;6;0;0
3,3;2;0;0
3,3;3;0;0
3,3;4;0;0
3,3;5;0;0
3,3;6;0;0
3,4;2;0;0
3,4;3;0;0
3,4;4;0;0
3,4;5;0;0
3,4;6;0;0
3,5;2;0;0
3,5;3;0;0
3,5;4;0;0
3,5;5;0;0
3,5;6;0;0
3,6;2;0;0
3,6;3;0;0
3,6;4;0;0
3,6;5;0;0
3,6;6;0;0
3,7;2;0;0
3,7;3;0;0
3,7;4;0;0
3,7;5;0;0
3,7;6;0;0
3,8;2;0;0
3,8;3;0;0
3,8;4;0;0
3,8;5;0;0
3,8;6;0;0
3,9;2;0;0
3,9;3;0;0
3,9;4;0;0
3,9;5;0;0
3,9;6;0;0
4;2;0;0
4;3;0;0
4;4;0;0
4;5;0;0
4;6;0;0
4,1;2;0;0
4,1;3;0;0
4,1;4;0;0
4,1;5;0;0
4,1;6;0;0
4,2;2;0;0
4,2;3;0;0
4,2;4;0;0
4,2;5;0;0
4,2;6;0;0
4,3;2;0;0
4,3;3;0;0
4,3;4;0;0
4,3;5;0;0
4,3;6;0;0
4,4;2;0;0
4,4;3;0;0
4,4;4;0;0
4,4;5;0;0
4,4;6;0;0
4,5;2;0;0
4,5;3;0;0
4,5;4;0;0
4,5;5;0;0
4,5;6;0;0
4,6;2;0;0
4,6;3;0;0
4,6;4;0;0
4,6;5;0;0
4,6;6;0;0
4,7;2;0;0
4,7;3;0;0
4,7;4;0;0
4,7;5;0;0
4,7;6;0;0
4,8;2;0;0
4,8;3;0;0
4,8;4;0;0
4,8;5;0;0
4,8;6;0;0
4,9;2;0;0
4,9;3;0;0
4,9;4;0;0
4,9;5;0;0
4,9;6;0;0
5;2;0;0
5;3;0;0
5;4;0;0
5;5;0;0
5;6;0;0
5,1;2;0;0
5,1;3;0;0
5,1;4;0;0
5,1;5;0;0
5,1;6;0;0
2,2;2;71;34
2,2;3;12;50
2,2;4;14;70
2,2;5;10;94
2,2;6;13;122
2,3;2;30;34
2,3;3;35;50
2,3;4;8;70
2,3;5;10;94
2,3;6;10;122
2,4;2;28;34
2,4;3;18;50
2,4;4;8;70
2,4;5;12;94
2,4;6;10;122
2,5;2;8;31
2,5;3;14;42
2,5;4;15;55
2,5;5;14;70
2,5;6;14;87
2,6;2;16;31
2,6;3;8;42
2,6;4;18;55
2,6;5;12;70
2,6;6;13;87
2,7;2;14;28
2,7;3;75;34
2,7;4;38;40
2,7;5;14;46
2,7;6;38;52
2,8;2;56;28
2,8;3;59;34
2,8;4;24;40
2,8;5;49;46
2,8;6;10;52
2,9;2;14;28
2,9;3;41;34
2,9;4;14;40
2,9;5;14;46
2,9;6;29;52
3;2;64;28
3;3;15;34
3;4;40;40
3;5;27;46
3;6;50;52
3,1;2;10;27
3,1;3;8;32
3,1;4;14;37
3,1;5;10;42
3,1;6;27;47
3,2;2;80;27
3,2;3;42;32
3,2;4;55;37
3,2;5;21;42
3,2;6;13;47
3,3;2;86;27
3,3;3;20;32
3,3;4;50;37
3,3;5;14;42
3,3;6;23;47
3,4;2;74;27
3,4;3;31;32
3,4;4;18;37
3,4;5;37;42
3,4;6;8;47
3,5;2;14;26
3,5;3;14;30
3,5;4;10;34
3,5;5;48;38
3,5;6;13;42
3,6;2;8;26
3,6;3;70;30
3,6;4;22;34
3,6;5;41;38
3,6;6;12;42
3,7;2;12;26
3,7;3;10;30
3,7;4;50;34
3,7;5;28;38
3,7;6;28;42
3,8;2;84;26
3,8;3;15;30
3,8;4;58;34
3,8;5;38;38
3,8;6;61;42
3,9;2;63;26
3,9;3;58;30
3,9;4;14;34
3,9;5;32;38
3,9;6;31;42
4;2;46;26
4;3;55;30
4;4;17;34
4;5;15;38
4;6;32;42
4,1;2;34;25
4,1;3;25;28
4,1;4;16;31
4,1;5;35;34
4,1;6;28;37
4,2;2;18;25
4,2;3;57;28
4,2;4;21;31
4,2;5;10;34
4,2;6;14;37
4,3;2;87;25
4,3;3;49;28
4,3;4;37;31
4,3;5;24;34
4,3;6;8;37
4,4;2;80;25
4,4;3;36;28
4,4;4;37;31
4,4;5;16;34
4,4;6;53;37
4,5;2;22;25
4,5;3;15;28
4,5;4;10;31
4,5;5;10;34
4,5;6;16;37
4,6;2;26;25
4,6;3;70;28
4,6;4;13;31
4,6;5;62;34
4,6;6;13;37
4,7;2;10;25
4,7;3;79;28
4,7;4;16;31
4,7;5;16;34
4,7;6;26;37
4,8;2;13;25
4,8;3;66;28
4,8;4;14;31
4,8;5;14;34
4,8;6;41;37
4,9;2;85;24
4,9;3;39;26
4,9;4;44;28
4,9;5;16;30
4,9;6;37;32
5;2;67;24
5;3;13;26
5;4;39;28
5;5;51;30
5;6;63;32
5,1;2;16;24
5,1;3;49;26
5,1;4;24;28
5,1;5;8;30
5,1;6;30;32
2,2;2;0;4
2,2;3;0;4
2,2;4;0;4
2,2;5;0;4
2,2;6;0;4
2,3;2;0;4
2,3;3;0;4
2,3;4;0;4
2,3;5;0;4
2,3;6;0;4
2,4;2;0;4
2,4;3;0;4
2,4;4;0;4
2,4;5;0;4
2,4;6;0;4
2,5;2;0;4
2,5;3;0;4
2,5;4;0;4
2,5;5;0;4
2,5;6;0;4
2,6;2;0;4
2,6;3;0;4
2,6;4;0;4
2,6;5;0;4
2,6;6;0;4
2,7;2;0;4
2,7;3;0;4
2,7;4;0;4
2,7;5;0;4
2,7;6;0;4
2,8;2;0;4
2,8;3;0;4
2,8;4;0;4
2,8;5;0;4
2,8;6;0;4
2,9;2;0;4
2,9;3;0;4
2,9;4;0;4
2,9;5;0;4
2,9;6;0;4
3;2;0;4
3;3;0;4
3;4;0;4
3;5;0;4
3;6;0;4
3,1;2;0;4
3,1;3;0;4
3,1;4;0;4
3,1;5;0;4
3,1;6;0;4
3,2;2;0;4
3,2;3;0;4
3,2;4;0;4
3,2;5;0;4
3,2;6;0;4
3,3;2;0;4
3,3;3;0;4
3,3;4;0;4
3,3;5;0;4
3,3;6;0;4
3,4;2;0;4
3,4;3;0;4
3,4;4;0;4
3,4;5;0;4
3,4;6;0;4
3,5;2;0;4
3,5;3;0;4
3,5;4;0;4
3,5;5;0;4
3,5;6;0;4
3,6;2;0;4
3,6;3;0;4
3,6;4;0;4
3,6;5;0;4
3,6;6;0;4
3,7;2;0;4
3,7;3;0;4
3,7;4;0;4
3,7;5;0;4
3,7;6;0;4
3,8;2;0;4
3,8;3;0;4
3,8;4;0;4
3,8;5;0;4
3,8;6;0;4
3,9;2;0;4
3,9;3;0;4
3,9;4;0;4
3,9;5;0;4
3,9;6;0;4
4;2;0;4
4;3;0;4
4;4;0;4
4;5;0;4
4;6;0;4
4,1;2;0;4
4,1;3;0;4
4,1;4;0;4
4,1;5;0;4
4,1;6;0;4
4,2;2;0;4
4,2;3;0;4
4,2;4;0;4
4,2;5;0;4
4,2;6;0;4
4,3;2;0;4
4,3;3;0;4
4,3;4;0;4
4,3;5;0;4
4,3;6;0;4
4,4;2;0;4
4,4;3;0;4
4,4;4;0;4
4,4;5;0;4
4,4;6;0;4
4,5;2;0;4
4,5;3;0;4
4,5;4;0;4
4,5;5;0;4
4,5;6;0;4
4,6;2;0;4
4,6;3;0;4
4,6;4;0;4
4,6;5;0;4
4,6;6;0;4
4,7;2;0;4
4,7;3;0;4
4,7;4;0;4
4,7;5;0;4
4,7;6;0;4
4,8;2;0;4
4,8;3;0;4
4,8;4;0;4
4,8;5;0;4
4,8;6;0;4
4,9;2;0;4
4,9;3;0;4
4,9;4;0;4
4,9;5;0;4
4,9;6;0;4
5;2;0;4
5;3;0;4
5;4;0;4
5;5;0;4
5;6;0;4
5,1;2;0;4
5,1;3;0;4
5,1;4;0;4
5,1;5;0;4
5,1;6;0;4
2,2;2;0;5
2,2;3;0;5
2,2;4;0;5
2,2;5;0;5
2,2;6;0;5
2,3;2;0;5
2,3;3;0;5
2,3;4;0;5
2,3;5;0;5
2,3;6;0;5
2,4;2;0;5
2,4;3;0;5
2,4;4;0;5
2,4;5;0;5
2,4;6;0;5
2,5;2;0;5
2,5;3;0;5
2,5;4;0;5
2,5;5;0;5
2,5;6;0;5
2,6;2;0;5
2,6;3;0;5
2,6;4;0;5
2,6;5;0;5
2,6;6;0;5
2,7;2;0;5
2,7;3;0;5
2,7;4;0;5
2,7;5;0;5
2,7;6;0;5
2,8;2;0;5
2,8;3;0;5
2,8;4;0;5
2,8;5;0;5
2,8;6;0;5
2,9;2;0;5
2,9;3;0;5
2,9;4;0;5
2,9;5;0;5
2,9;6;0;5
3;2;0;5
3;3;0;5
3;4;0;5
3;5;0;5
3;6;0;5
3,1;2;0;5
3,1;3;0;5
3,1;4;0;5
3,1;5;0;5
3,1;6;0;5
3,2;2;0;5
3,2;3;0;5
3,2;4;0;5
3,2;5;0;5
3,2;6;0;5
3,3;2;0;5
3,3;3;0;5
3,3;4;0;5
3,3;5;0;5
3,3;6;0;5
3,4;2;0;5
3,4;3;0;5
3,4;4;0;5
3,4;5;0;5
3,4;6;0;5
3,5;2;0;5
3,5;3;0;5
3,5;4;0;5
3,5;5;0;5
3,5;6;0;5
3,6;2;0;5
3,6;3;0;5
3,6;4;0;5
3,6;5;0;5
3,6;6;0;5
3,7;2;0;5
3,7;3;0;5
3,7;4;0;5
3,7;5;0;5
3,7;6;0;5
3,8;2;0;5
3,8;3;0;5
3,8;4;0;5
3,8;5;0;5
3,8;6;0;5
3,9;2;0;5
3,9;3;0;5
3,9;4;0;5
3,9;5;0;5
3,9;6;0;5
4;2;0;5
4;3;0;5
4;4;0;5
4;5;0;5
4;6;0;5
4,1;2;0;5
4,1;3;0;5
4,1;4;0;5
4,1;5;0;5
4,1;6;0;5
4,2;2;0;5
4,2;3;0;5
4,2;4;0;5
4,2;5;0;5
4,2;6;0;5
4,3;2;0;5
4,3;3;0;5
4,3;4;0;5
4,3;5;0;5
4,3;6;0;5
4,4;2;0;5
4,4;3;0;5
4,4;4;0;5
4,4;5;0;5
4,4;6;0;5
4,5;2;0;5
4,5;3;0;5
4,5;4;0;5
4,5;5;0;5
4,5;6;0;5
4,6;2;0;5
4,6;3;0;5
4,6;4;0;5
4,6;5;0;5
4,6;6;0;5
4,7;2;0;5
4,7;3;0;5
4,7;4;0;5
4,7;5;0;5
4,7;6;0;5
4,8;2;0;5
4,8;3;0;5
4,8;4;0;5
4,8;5;0;5
4,8;6;0;5
4,9;2;0;5
4,9;3;0;5
4,9;4;0;5
4,9;5;0;5
4,9;6;0;5
5;2;0;5
5;3;0;5
5;4;0;5
5;5;0;5
5;6;0;5
5,1;2;0;5
5,1;3;0;5
5,1;4;0;5
5,1;5;0;5
5,1;6;0;5
2,2;2;2;2
2,2;3;2;2
2,2;4;2;2
2,2;5;2;2
2,2;6;2;2
2,3;2;2;2
2,3;3;2;2
2,3;4;2;2
2,3;5;2;2
2,3;6;2;2
2,4;2;2;2
2,4;3;2;2
2,4;4;2;2
2,4;5;2;2
2,4;6;2;2
2,5;2;2;2
2,5;3;2;2
2,5;4;2;2
2,5;5;2;2
2,5;6;2;2
2,6;2;2;2
2,6;3;2;2
2,6;4;2;2
2,6;5;2;2
2,6;6;2;2
2,7;2;2;2
2,7;3;2;2
2,7;4;2;2
2,7;5;2;2
2,7;6;2;2
2,8;2;2;2
2,8;3;2;2
2,8;4;2;2
2,8;5;2;2
2,8;6;2;2
2,9;2;2;2
2,9;3;2;2
2,9;4;2;2
2,9;5;2;2
2,9;6;2;2
3;2;2;2
3;3;2;2
3;4;2;2
3;5;2;2
3;6;2;2
3,1;2;2;2
3,1;3;2;2
3,1;4;2;2
3,1;5;2;2
3,1;6;2;2
3,2;2;2;2
3,2;3;2;2
3,2;4;2;2
3,2;5;2;2
3,2;6;2;2
3,3;2;2;2
3,3;3;2;2
3,3;4;2;2
3,3;5;2;2
3,3;6;2;2
3,4;2;2;2
3,4;3;2;2
3,4;4;2;2
3,4;5;2;2
3,4;6;2;2
3,5;2;2;2
3,5;3;2;2
3,5;4;2;2
3,5;5;2;2
3,5;6;2;2
3,6;2;2;2
3,6;3;2;2
3,6;4;2;2
3,6;5;2;2
3,6;6;2;2
3,7;2;2;2
3,7;3;2;2
3,7;4;2;2
3,7;5;2;2
3,7;6;2;2
3,8;2;2;2
3,8;3;2;2
3,8;4;2;2
3,8;5;2;2
3,8;6;2;2
3,9;2;2;2
3,9;3;2;2
3,9;4;2;2
3,9;5;2;2
3,9;6;2;2
4;2;2;2
4;3;2;2
4;4;2;2
4;5;2;2
4;6;2;2
4,1;2;2;2
4,1;3;2;2
4,1;4;2;2
4,1;5;2;2
4,1;6;2;2
4,2;2;2;2
4,2;3;2;2
4,2;4;2;2
4,2;5;2;2
4,2;6;2;2
4,3;2;2;2
4,3;3;2;2
4,3;4;2;2
4,3;5;2;2
4,3;6;2;2
4,4;2;2;2
4,4;3;2;2
4,4;4;2;2
4,4;5;2;2
4,4;6;2;2
4,5;2;2;2
4,5;3;2;2
4,5;4;2;2
4,5;5;2;2
4,5;6;2;2
4,6;2;2;2
4,6;3;2;2
4,6;4;2;2
4,6;5;2;2
4,6;6;2;2
4,7;2;2;2
4,7;3;2;2
4,7;4;2;2
4,7;5;2;2
4,7;6;2;2
4,8;2;2;2
4,8;3;2;2
4,8;4;2;2
4,8;5;2;2
4,8;6;2;2
4,9;2;2;2
4,9;3;2;2
4,9;4;2;2
4,9;5;2;2
4,9;6;2;2
5;2;2;2
5;3;2;2
5;4;2;2
5;5;2;2
5;6;2;2
5,1;2;2;2
5,1;3;2;2
5,1;4;2;2
5,1;5;2;2
5,1;6;2;2
2,2;2;5;11
2,2;3;2;13
2,2;4;13;15
2,2;5;2;17
2,2;6;5;19
2,3;2;5;11
2,3;3;4;13
2,3;4;2;15
2,3;5;8;17
2,3;6;5;19
2,4;2;2;11
2,4;3;2;13
2,4;4;2;15
2,4;5;2;17
2,4;6;8;19
2,5;2;2;11
2,5;3;9;13
2,5;4;2;15
2,5;5;2;17
2,5;6;2;19
2,6;2;8;11
2,6;3;6;13
2,6;4;6;15
2,6;5;6;17
2,6;6;2;19
2,7;2;2;11
2,7;3;2;13
2,7;4;6;15
2,7;5;2;17
2,7;6;2;19
2,8;2;2;10
2,8;3;2;11
2,8;4;6;12
2,8;5;4;13
2,8;6;6;14
2,9;2;9;10
2,9;3;6;11
2,9;4;7;12
2,9;5;5;13
2,9;6;6;14
3;2;14;10
3;3;5;11
3;4;12;12
3;5;2;13
3;6;4;14
3,1;2;10;10
3,1;3;9;11
3,1;4;2;12
3,1;5;2;13
3,1;6;10;14
3,2;2;6;10
3,2;3;2;11
3,2;4;5;12
3,2;5;6;13
3,2;6;9;14
3,3;2;2;10
3,3;3;2;11
3,3;4;4;12
3,3;5;5;13
3,3;6;2;14
3,4;2;2;10
3,4;3;2;11
3,4;4;2;12
3,4;5;10;13
3,4;6;4;14
3,5;2;14;10
3,5;3;2;11
3,5;4;2;12
3,5;5;9;13
3,5;6;2;14
3,6;2;12;10
3,6;3;2;11
3,6;4;6;12
3,6;5;4;13
3,6;6;2;14
3,7;2;2;9
3,7;3;11;9
3,7;4;13;9
3,7;5;6;9
3,7;6;10;9
3,8;2;2;9
3,8;3;13;9
3,8;4;2;9
3,8;5;2;9
3,8;6;12;9
3,9;2;6;9
3,9;3;6;9
3,9;4;4;9
3,9;5;4;9
3,9;6;5;9
4;2;11;9
4;3;9;9
4;4;11;9
4;5;4;9
4;6;10;9
4,1;2;15;9
4,1;3;6;9
4,1;4;7;9
4,1;5;11;9
4,1;6;10;9
4,2;2;2;9
4,2;3;9;9
4,2;4;10;9
4,2;5;2;9
4,2;6;2;9
4,3;2;6;9
4,3;3;2;9
4,3;4;11;9
4,3;5;4;9
4,3;6;2;9
4,4;2;9;9
4,4;3;9;9
4,4;4;6;9
4,4;5;2;9
4,4;6;7;9
4,5;2;7;9
4,5;3;8;9
4,5;4;15;9
4,5;5;12;9
4,5;6;12;9
4,6;2;2;9
4,6;3;8;9
4,6;4;11;9
4,6;5;2;9
4,6;6;6;9
4,7;2;12;9
4,7;3;6;9
4,7;4;11;9
4,7;5;11;9
4,7;6;4;9
4,8;2;10;9
4,8;3;9;9
4,8;4;6;9
4,8;5;6;9
4,8;6;10;9
4,9;2;8;9
4,9;3;9;9
4,9;4;4;9
4,9;5;14;9
4,9;6;11;9
5;2;2;9
5;3;11;9
5;4;14;9
5;5;15;9
5;6;14;9
5,1;2;2;9
5,1;3;13;9
5,1;4;13;9
5,1;5;2;9
5,1;6;10;9
2,2;2;5;4
2,2;3;5;4
2,2;4;5;4
2,2;5;8;4
